Text|||Feedback
I caught them at $20.99. I see that they have gone up in price! |||1
Ripped in one wearing. LOW QUALITY |||1
My tot loves supers. I bought this big on purpose so I really can't testify to the size but its been peed in and washed a few times and is |||1
still going strong. |||1
This was purchased for my 4 year old to wear when we took him to see the new Superman movie. The quality is what you would expect from a packaged |||1
halloween costume that is meant to be worn for one day. The S on the chest started peeling on one corner after a few days of wear. My son is |||1
obsessed with super heros so he wears this costume around the house almost daily. The stitching for the velcro on the belt came loose and had to be repaired. For |||1
the price I paid for this, we have got our money's worth out if it. |||1
I bought this for my 5 year old grandson and he couldn't have been happier! I picked this one because it isn't padded in the chest. I wanted the costume |||1
to be comfortable since my grandson likes to wear his costume day and night. I actually ordered both the medium and the small. The sizing on the package of the |||1
small said ages 3-4. That made me uncertain if it would fit since my grandson is tall for his age. Just to be safe I ordered the medium too. It |||1
turned out the small was a perfect fit with room to grow so I returned the medium which was too big. If your child loves to dress up, I'm sure |||1
this will be a hit! |||1
As with some other reviewers, the belt and cape were separate. Maybe different styles of the same costume and the one you get depends on which year's model Amazon grabs |||1
out of the bin? Either way - grandson loves it! I bought a small and was surprised to find it fits both the 3.5 and the 5.5 year olds - |||1
one loose and one tight!Seems to be good quality - especially for a kids halloween costume. |||1
my grandson loved his outfit but he's a big boy and even though he was running around getting wedgies , he would not take the outfit off and all that |||1
really matters is that he loves loves loves it. |||1
We wanted the costume that didn't have all the bulk in it. This was perfect. My son is 4 and it was a little big, but I just think- hey, |||1
he can wear it to play in for a good year or so. He'll get lots of wear out of this. It would be nice if the boot covers fit |||1
tighter, but they were good enough! Easy on and off...we actually had a whole outfit on under it to keep warm, so there's your muscle bulk, if that's what you |||1
want. |||1
This product is perfect for a little guy who wants to be a super hero. The description was right on. And the price was good. |||1
If I could give it zero stars I would. Not only was it HUGE. The body would fit my three year old....but the legs would fit my 9 year old. |||1
Plus we ordered a SUPERMAN costume. This showed up without a cape and was a "Super Hero" suit. The belt was made from felt and the the details were painted |||1
on with bad paint that peeled off, and were not even straight lines. Bad form Amazon for letting this one slip by. |||1
Takes about one week to break it in, I ordered the XXL for my hubby who normally wears an 11, he likes his flip flops to have some room at |||1
the ends, he loves these after they broke in |||1
Ended up giving them to a friend (no, I never wore them, just tried them on). Only come in S, M, and L sizes. I wear an 8.5 shoe and |||1
I fell between the S and M. Neither fit just right. Wish they made more sizes |||1
Only reason I bought another pair is because my OG's fell off a boat. Simple, and quality sandal. Not the cheapest but I will stick with them until they dissapoint. |||1
My first pair of Rainbows lasted me 4 years of very heavy wear. I could have worn them for another 2. These are great, and I love them. The heel |||1
is the only part that wears down at all, but it takes a really long time. I probably wore my first pair of these for 14 months daily (over 4 |||1
years). |||1
Easily my favorite sandals I've ever owned. I've had them for almost three years now, and I still wear them and they haven't worn out yet. I would definitely buy |||1
them again. The only thing you need to know is that those run a little smaller than usual. My shoes size usually is a 10.5-11 depending on the brand and |||1
the 9.5-10.5 fits perfectly. It was a little hard to get used to it in the beginning since it molds to one's feet, but as soon as that happened, it |||1
was the most comfortable pair of sandals I've ever owned! |||1
He used my account to buy this, I think he is liking his new sandals. It seems to me well fitting to my brother. |||1
HEre's the thing....everyone says these sandals need a "break-in" period --- a) that's ridiculous, and b) they absolutely DO NOT fit a wide foot (E, EEE, or EEEEE). These are |||1
soft leather, nice looking and for a thin foot probably very comfortable. I wear a 7.5 EEE. I ordered one size larger (8.5 - 9.5 MEdium) and they absolutely DO |||1
NOT fit -- while you can get your foot into the strap, they cut into the skin between the toes, and there is absolutely no way to "break in" the |||1
sandle....I wore them for about an hour and found that a) not only do they not loosen up in any way they also dug into the top of my foot |||1
and created bloody welts. These 50.00 sandals became unreturnable because they have been worn, and they have dirt on them, and they have blood on the straps.$50.00 worth of garbage |||1
within one hour. DO NOT BELIEVE all these folks on here who say "just break them in"....they do not fit a wide foot, period. Save your money. |||1
These sandals last longer than any I've ever owned, which is why I keep buying them. The leather is soft and pliable and molds to your feet after about 10-15 |||1
wears. They survive through water and sand and heat and sun. Love 'em! |||1
So I lusted after Rainbows for about 7 years before I decided they might be worth the money.-I got a large (I wear 9.5M) and my foot went right to |||1
the edge, so I got an extra-large.-The wear in period wasn't so bad, I did get a blister as expected.-My largest problem is that the foot surface area got so |||1
smooth that my foot kep sliding in and out of the shoe, and it dried out and rubbed up against my foot. I feel like it was polishing the bottom |||1
of my foot.-I feel like they are going to fall off when I walk-I thought there was going to be a bit more arch support.-The bottom is very hard.All in |||1
all they are good looking sandals, but I've tried on a friend's REEFs and they were incredibly comfortable. If I could go back in time, I would have gone with |||1
the REEFs. |||1
these are so cool I'm so glad i can wear these and be cool like a surfer even though i live in the central valley |||1
If you are looking for the Reeboks that were made in the 80's and 90's, this is not it. The first pair I ordered in the size I have worn |||1
for decades was too short and way too tight thru the toe area. Ordered a half a size larger and they were still tight thru the toe area and the |||1
heel area is too large, but the length was right. I had to use inserts in the heels and put them in a stretcher to make the toe area comfortable. |||1
Will not be ordering these shoes anymore. |||1
Since this is a christmas present I won't be able to give a review of the product. I have been wearing this brand of shoe for 20 years and love |||1
it. |||1
I wear these with jeans. Cute shoes! |||1
I've worn Reebok Women's Freestyle Hi Tops for years, when I needed new ones recently, I went to several local stores at the mall only to find they didn't haven |||1
any and "hadn't seen them in a while". So, went to trusty Amazon.com and found them with ease. These are the only shoes I can wear that don't hurt my |||1
feet and that have good ankle support. The fit is great, they don't wear out. Good quality workmanship. |||1
Just like FloRida says "Reeboks with the straps." Can't beat them for comfort and support when on your feet all day. So far so good. |||1
I have a friend who feet kill her she wanted these so order them for her so far they have work like a dream.. |||1
These are very comfortable for zumba. The low tread works on all floors and the hightop is good for no rolling your ankle. |||1
I had a pair of Reebok Hi-Top sneakers years ago and wore them to threads. I hadn't seen any locally and had basically given up, until stumbling upon them on |||1
Amazon. I was delighted to get another pair.I remembered, and I'm glad I did, that these shoes run on the small and narrow side. I normally wear a size 9, |||1
but went up a half size to 9.5. And, they fit perfectly, with room for a light, gel type orthopedic insert, which I think is necessary because the footbed is |||1
not very cushioned. There is moderate arch support.I know many younger folks like Hi-Tops as a fashion statement. I really like them for the ankle support, particularly with this shoe |||1
because the double velcro straps provide for necessary adjustments for perfect comfort.These shoes are a blast from the past. I may have to spring for a pair in black for |||1
the upcoming fall/winter. |||1
I use to love these in the '80's but hi-tops became obsolete. Glad I could find some because in the hot summer I hate wearing my ankle braces as they |||1
make my feet sweat too much and constrict my blood flow making my feet and ankles swell. Anyway, although I haven't worn these out of the house yet, I'm sure |||1
they will work well for me provided I still use my cane. I will admit in reading the other reviews, they do run narrow which was fine with me and |||1
the length was perfect. Nicely made too. |||1
First time I had this model was in 1983. Bought them in Miami, saw them on top athletes. I loved them then and I love them now. Thank you. |||1
I have weak ankles, and decided that I needed to wear high top sneakers to give me some support. Years ago, I wore Reeboks exclusively, in many different styles, and |||1
never had any problems with sizing. I had read some of the reviews that noted that the shoes ran narrow, but I figured that I would try them anyhow.The shoes |||1
arrived yesterday. I liked the sneaker, and the way that they were made. Problem was, that after just one look, I knew that they were not for me. They weren't |||1
a little narrow, but so narrow that it was obvious, to the naked eye, that these sneakers would not fit. I tried one on, and was just about able to |||1
squeeze my foot into them. Walk in them, forget it.There way no way that I could wear them. Some people had suggested buying a larger size, but I was afraid |||1
that it would not work. They still would be narrow, and too long.I have looked all over the internet, for a basic, white hightop, at a reasonable price. Apparently anything |||1
that I have seen are either very expensive, or come in garish colors only. Any suggestions? |||1
I've been wearing this type of shoe since the mid eighties. I don't recommend them for the gym, they are not made for it.But they are still so cute!Thank you. |||1
I'm a 5'9 dude and about 180 lbs and normally wear a large in jackets and coats. Not this baby. I ordered the large and it sort of dwarfed me. |||1
I'm not giving it only 3 stars for that reason however, but rather for the overall rough feeling material that the jacket is made of. The label says "Made in |||1
Mexico of US Fabrics" but not sure what fabrics they were actually using, definitely not something that is going to be taken care of in a few washings. If you |||1
want a rough and tough jacket where comfort is not an issue, then this might be the right one for you- but if you are looking for a casual outdoors |||1
type jacket that isn't stiff or uncomfortable, keep shopping. |||1
This jacket is warm in the winter and very rugged and will last many years under heavy use (construction).This jacket is very stiff and can be restrictive. The back of |||1
this longer below waist line jacket can ride up after driving and create folds in the back.I had a shorter length Carhart with stretch strip material at the bottom and |||1
built in hood. It didnt look as good as this one but it was much more comfortable after being washed several times and lasted years with heavy use.If you buy |||1
this jacket, wash it first thing to loosen it up a little bit.I strongly recommend Carhart clothing, but there is compromise with comfort for long wear and warmth.My recommendation is |||1
this jacket below:http://www.amazon.com/Carhartt-Mens-Duck-Active-Thermal-Lined/dp/B002WLOK1U/ref=sr_1_16?ie=UTF8&s;=apparel&qlEnable;=1&qid;=1284079028&sr;=1-16 |||1
I gave this to my fiance as a birthday present, i love Cahartt and i have other products from them. We live in Boston, so the jacket is very warm |||1
and fits its purpose, the only problem is that is very, very big, i think i got him the medium one and it fits like a large one, it's very |||1
bulky too, but as i said, if you are looking for something warm, go for this one but maybe a size less.Nice color and it's cool that it has inside |||1
pockets, at least that's what my fiance says :) |||1
Warm and Sturdy. I have only had this coat for a couple of weeks, but it appears to be living up to all the good reviews. Very warm and very |||1
well made (in Mexico). I fully expect to use this jacket all the time because it is warm and fashionable enough and should be able to handle anything I can |||1
put it through. I am looking forward to breaking this coat in over the next few months but am very confident I made the right choice. For sizing: I am |||1
almost 5'8" and the medium came about 2 inches below my waiste aind is plenty big to wear clothing underneath. However, again, the coat is so warm, I am wearing |||1
T-shirts in sub 40 degree weather with the coat on - even on windy days. |||1
Excellent Quality...don't try to improve it! My husband hates plastic zippers that's why he bought Carhart. This is a sturdy jacket for sturdy work! |||1
I got this for the boyfriend because he needed a good work coat, and he loves it. It seems to be very well made and very warm. |||1
this coat can be worn in the field or to a meeting at the office.... it's good for the top floor of an open structure or the conference room or |||1
the shop.... keeps me VERY warm yet when unzipped is fine indoors.... GREAT BUY!.... the attachable hood stinks tho.... WAYYYYY TO SMALL! (see separate review) |||1
The Sandstone Traditional Arctic quilt coat is made of high quality-durable fabric. It is water resistant and extremely warm against harsh winter weather. I like how Carhartt sticks to their |||1
line of more casual style of clothing and not creating something shiny,fancy and bold. This coat will keep you warm enough, so that you will not have to dress in |||1
too many layers. Carhartt makes clothing for the hard-working man. This coat is what we call "A Man's Coat". |||1
I grew up on a farm (and am now 38), and still consider myself a farm kid. But back then, I grew up on a small farm and we didn't |||1
have enough money to buy good stuff like Carhartt jackets for us kids who grew out of them every year! I've kind of always wanted one, and finally got sick |||1
of Columbia jackets with fleece lining that fills me with static or other jackets that just don't last. So I researched and bought this one.Many of the reviews claim that |||1
it's warm enough to wear outside as your sole jacket during winter. This winter (2013) in Fargo has been nasty cold so far, with multiple days with 0 degrees F |||1
or lower as a daily high! Most of these cold days, I am wearing a sweater under this, and it does the trick for me going from vehicle to building |||1
and back, while keeping me comfortable while driving. I've also worn it for longer periods of time outside when it's cold and windy, with a sweatshirt under it, and it |||1
has performed very well. It cuts the wind better than I expected, so as long as you have a warmer layer under it, it really is warm enough.I am 6'3" |||1
tall, and about 190 pounds. I also have trouble finding jackets with long enough sleeves. I bought the Medium, Long, and it fits me perfectly!! This is the part I'm |||1
happiest about. Even with a sweatshirt under it, it's still big enough.It has lots of pockets. Another important thing for me is enough pockets to carry my wallet, cell phone, |||1
and sunglasses. It has 2 large inner chest pockets (one with a velcro top, another with a zipper), and I keep my wallet in the velcro one. It also has |||1
2 outer chest pockets, and I keep my smart phone in one of those, easily accessible, easy to hear if it rings.I am very happy with this jacket, and am |||1
looking forward to having it last me multiple Fargo winters!Edited 12/30/13:Just spent an hour and a half tailgating for a football game, at -5 degrees F. I wore a long |||1
sleeved dry-fit shirt, a sweatshirt, a jersey, and this jacket, and felt perfectly dressed. I was concerned about spending this much time outside at that temperature with this jacket, but |||1
again, with the right layers, it cut the wind nicely, and did the job as expected! |||1
My wife is pretty damned picky, but she sure as hell LOVED these socks I bought her...Because she walks around the house in SOX, I thought I'd take a risk.Like |||1
I said, she loves 'em! I bought some of the OTHER colors, too! |||1
I just received these socks yesterday. So I went for a long walk today. 5 miles out in the country. The socks felt great in my walking shoes. I had |||1
to kind of rush for the last 2 miles to get home for my son, so I put the speed on. The socks even felt good at a good clip. |||1
They are nice and soft and cushy, yet they do not feel bunchy in the shoes. Overall a great sock. I will try them with hiking boots as soon as |||1
I can. |||1
These are soooo comfortable, tried them on with some new hiking boots and I did not want to take them off. Cannot wait to travel to Costa Rica and try |||1
them in the forests. |||1
item is exactly as ordered and advertised; this is very heartening because lately I have returned many items ordered through amazon |||1
I started wearing these Thorlo Thick Cushion Hiking Socks a few years ago based on reviews and I am delighted. Since their sizing is more specific, the socks fit perfectly, |||1
not too big like most. There's no extra material bunching in my shoes. These are now the only socks I buy and wear them year round. They are not cheap |||1
but they last an amazingly long time. Worth the price! (But I did stock up during a sale!) |||1
I love how cushiony they are. I also purchased the Thorlo Unisex Combat Boot Overcalf Socks and wear them slouchy. I have washed them a lot and they have held |||1
their shape and look great. But I also don't wash my clothes in hot water. I have been wearing Thorlo socks for years and have never been disappointed. |||1
I was discussing survival techniques with an Army officer who recommended Thorlo socks for warmth. I bought some for that purpose, for power outages, cold Winter weather, etc., and never |||1
have wanted any other kind since. They last for years and I wear them every day, Winter and Summer, usually without shoes since I work from home, sometimes with shoes |||1
on 3-mile walks. These are everything I want in a sock. I highly recommend them.Be careful to choose the right color. |||1
I bought these for boots that are large on me. These thick socks do the job of filling out the footbed and keeping my toes warm. |||1
I bought two pairs of these to wear with my newly purchased Golden Retriever safety toed hiking boots. They are very soft & fit well. I got the medium in |||1
black and I wear I size 7. It has been cold and wet out here, so these are great to have right now. Very happy with my purchase and would |||1
buy again. |||1
I wear a 7.5-8 womens shoe and loved this while hiking. The heel reinforcements reach up to your ankle so that if you are wearing hiking boots with good ankle |||1
support, the sock will be stronger there, too. Great, and actually pretty cute.I shopped around a lot on Amazon and found the other stuff way too expensive. This was the |||1
best womens one I could find. |||1
I have been buying Thorlo socks for decades. I just bought several pairs of these in black and the Thorlo quality is every bit as good as they used to |||1
be. These socks are so comfortable, great in summer as well as winter and not just for hiking. These are wonderful for walking the city pavements but you have to |||1
have shoes that are roomy enough to fit these wonderfully plush padded absorbent socks. These are a treat for your feet! |||1
I've worn these about 4 times on hikes and walks. They are wonderful! I've always used smart wool and these are comparable. I have the regular green smartwools so these |||1
are much thicker. But nice in the cold! |||1
I bought this sock to wear with my rain boots in the winter. It has lots of cushion and I have had no blisters after wearing them long hours. This |||1
sock fits my foot well, but is not as binding as other Experian type Thorlos I have worn. The extra cushion on the bottom is really nice, and I have |||1
been wearing them around my house as a slipper sock. Only buy them if you have extra room in your shoe. |||1
I couldn't be happier with this sock. It is just so comfortable and the quality is just so high. Never say no to this until you actually try it. It |||1
worths the full retail price. Now I know how socks should be made. I would highly recommend this. |||1
I wear these socks for every day, versus hiking, and they are perfect. They are not too thick for regular wear, but enough cushioning in the right places to feel |||1
good.I ordered the socks in Women's Small. According to the cardboard packaging, this should fit shoe size:US(W).. 5.0 - 6.5UK .... 3.5 - 5.0EU .... 36.0 - 38.0My shoe size |||1
is 6 Wide and these socks just fit nicely. |||1
I have thrown out all my old socks and replaced with these Thorlo women's thick cushion hiking sock.I have a farm and am in boots all the time. |||1
I bought these to go snowshoeing in and they worked very well. At the end of the day my feet were warm, dry and comfortable. They just feel really nice |||1
to put on. |||1
This sock is very thick and was a close fit into my hiking shoes. This brand has good support for the foot and ankle and feels really cozy on. |||1
These socks are great. They're are very comfortable. I know these are advertised for hiking, but I have worn them with 2 inch heeled boots before and they're great. My |||1
feet would normally start hurting after walking for a long time in those boots, but with these socks on, my feet don't hurt at all. It's amazing. These socks really |||1
do what they say they do. I would order another pair. |||1
The nape, though comfortable, lasts only one wearing before it is all pulled. Nice feeling but last only 1 or 2 wears, which isn't good. It is hard to find |||1
a good compromise between soft and durable. |||1
The wife went for an Mt Everest Base Camp trek, from Lukla to EBC and back to Lukla- 11 days. The problem was the weight allowed was only 8KG (about |||1
17 lbs) for the porters carry, therefore even extra pairs of socks were a bad item to haul. She carried 4 pairs of these socks and they did an amazing |||1
job of keeping her feet clear of all the sweat and ensured that she suffered no blisters doing about 8-9 hours of walking at that altitude.She wears shoes- Timberlands 7.5M |||1
and Reeboks US 9.5- probably due to the differences in widths. These socks fit upto US 9.5 for men perfect, and if you are 10+ then these may not be |||1
for you.All in all, she recommends this for any prolonged wear and for closed shoes, unlike track/sports shoes, where ventilation could be in issue. Absolute recommended buy. |||1
If you are on the higher end of the size range, id go up. Otherwise, they are so comfortable!!!! I really like them so far except they are snug in |||1
my toe area. hoping a stretch and line dry will fix that |||1
thorlo socks are wonderful ,I own a lot of them. they last for yearsif taken care of, so I wash on permapress and hang to dry, just takes a night. |||1
BEST ADVICE, BUY AT LEAST TWO PAIRS AT TIME. |||1
They are very comfortable socks which I wear under my boots in the winter. They are socks that fit me well. |||1
I've had these for 2 years and have worn them hiking and walking all over the city again and again and again - they keep me warm and are still |||1
as good as new. I'll definitely keep buying them. |||1
Women's size 11 shoe size here (Men's 9 1/2) and I ordered the large. Could not be happier! I love the padding, and the comfort in terms of temperature and |||1
moisture. I have a foot injury, and I need support and cushioning for my toes and the ball of my foot- these socks are perfect. They are very thick- so |||1
make sure your shoes can accommodate them- but aside from that caveat, these should not give you any trouble, and at least for my shoe size, the fit was perfection. |||1
I thought this product would be softer under foot, but it feels a bit rough. The color is good as it is impossible to find thicker blue socks. All in |||1
all this product is okay for me - might be better for you. |||1
I wear a size 8 women's shoe and the socks fit perfect. The cushioning of the sole are perfect and help make walking comfortable. They are also quite warm and |||1
great for cold weather. I highly recommend them. |||1
Perfect fit, true to size, very comfortable and good for hiking. Also do not sweat too much work perfectly with my hiking shoes. |||1
I have no complaints. This sock has been fine for hiking. I did lots of backpacking during the summer. Works well. |||1
This is a good sock if you have thin calves. It was a bit tight on my calves, which are not large. I was disappointment that the sock wasn't thicker |||1
though, which made it less comfortable to walk in for a long time, and won't keep my feet warm in the snow.If you want a thick, warm, and cushioned sock, |||1
check out Thorlo Women's Thick Cushion Hiking Sock. Those socks are much better and not very much more money. |||1
great for someone on your feet. if you work on your feet these are great. fit well. nice thick cushions good for a day of strong movement. |||1
I usually just wear running socks, but decided to get these socks because we were going to be hiking in the mountains. I opted for Thorlo's because I have had |||1
great luck with them in the past - these did not disappoint. They work great and feel great. Keep in mind that these are thicker socks, so if your shoes |||1
run on the smaller size, these may not work. |||1
Very comfortable with good support and great colors. Wash and wear well and have already ordered a few more in pink! |||1
These cushion my feet and they stay up. They also keep my fit warm. The sock is thick and won't fit into snug shoes which was to be expected. The |||1
work great in my regular shoes and hiking shoes. |||1
I usually wear a 35x30 so I went with a 36x30 and there to small in the waist I recommend going a couple sizes larger in the waist. The length |||1
was fine. |||1
They feel very well made and they fit well. Loose but not baggy. Have worn thermals underneath and they don't feel tight. I pick up the black in 36x32. I |||1
am now looking to pick up another pair in the brown. Highly recommend. |||1
Pretty much every construction worker seems to own a pair of these, in classic Carhartt brown. Every semi-feral hobo kid seems to have these, or the overalls, or the double-fronted |||1
ones in black (to hide the dirt.) I wear them because they're the hardest-wearing, most comfortable work pants for the money, very close to the gold standard (Duluth Trading Company |||1
edges them out on quality by half a notch, but their stuff costs more.)Not only do the pants last longer than the GAP and Dockers pants, they also meet most |||1
peoples' contemporary standards of casual attire, and don't look out of place with a polo or Oxford shirt. Once broken-in, they're quite comfortable, with a loose but not baggy cut |||1
that can fit over a pair of long johns without chafing in cold weather. They've made jeans obsolete in my wardrobe, being tougher and much better-looking street clothes. Good stuff--buy |||1
a pair if you haven't already. |||1
Great pants to wear while working in the yard or to stay warm on snowy days. Nice heavy thick material. |||1
We've bought these time and time again because they're such a great buy. They last a very long time due to the type of fabric and they fit great. My |||1
brother has asked for a new pair every Christmas for the past few years because he loves them so much! |||1
These pants fit just great. Not too tight as to restrict movement, but not overly baggy or anything. They seem very durable. |||1
These pants come so close to being perfect! The fit and color were accurate and true to amazon's descriptions. They are stiff at first, almost like wearing a new burlap |||1
bag. A few washes later and they're getting much better. If you leave them in the dryer they will dry pretty wrinkled and in the wrinkle's creases it leaves faint |||1
white marks. I have no idea what these are, but they are unsightly. They also come with a slight boot cut which makes them fit perfectly until it gets to |||1
the knee, they it looks baggy. My biggest complaint is lack of security in the pockets. Aren't these suppose to be for rugged carpenters and outdoorsmens? None of the pockets |||1
have any buttons or even velcro. I spend a nervous day in downtown New York City constantly feeling my pockets to make sure my wallet and phone hadn't slipped out. |||1
Other than that, I love them. They are constructed like Fort Knox. The crotch definitely isn't going to split anytime soon. I can see these lasting for years. |||1
I bought these for my husband and they are indestructible! He's been wearing them for years. The only bad thing about them, is that they do fade, but not near |||1
as bad as other brands of work pants! |||1
My son is rough and tough, with an athletic build! We originally purchased his Carhart pants for hunting. However, he wears them to school, in the snow and for all |||1
his outdoor activities. He started something, because a lot of boys are wearing them to school now. No matter how much dirt he piles on, they aways come clean. |||1
my husband works construction and the double knee + heavy weight prevents me from having to mend pants all weekend long |||1
Got the canvas pant as well and Grandson was so pleased. These are a little stiffer, but quality is unmistakable! He will be wearing these forever! |||1
good pants, just a bit over priced in my opinion. if they last for a while then I suppose that warrants the price |||1
These pants are well made, are comfortable but smart, and have that feel of quality which makes you feel good. |||1
I work at an Auto Parts store, and these are perfect for that type of environment.... as I am always on the move, and constantly have to either squat down, |||1
or move up a ladder. These are not only comfortable, they put up to the strain of a fast-paced work environment |||1
carhartt mean quality. plain and simple.i only wear carhartt pants and shorts. nothing else. you simply can't beat the durability and comfort. |||1
Ordered two pairs, same size. First pair fits with plenty of room, second pair I can't even button and they're too short. Both say the waist is a 33... Looks |||1
like more people are having this problem, likely has something to do with the quality control of their new outsourced plant. Won't be buying these off Amazon anymore, seeing as |||1
the size is basically a complete guess. Would recommend buying them in store where you can try on the pants first to make sure they fit. Waited too long and |||1
now I can't return them. Great pants, just wish they'd fit. This is the second time I've been disappointed with Carhartt in the last two months. |||1
I got these for my husband who is a general contractor. He usually rips the regular pants in 2 or 3 wearings. I will see how long he keeps these. |||1
He likes the fit and it appears to be durable. The fabric looks really strong. I have since ordered 2 more pairs in different colors. Thank you. |||1
Like all Carhartt products, these pants are extremely well made, they fit well, are comfortable and look great. High quality at a reasonable price! |||1
Light weight, durable, true to size, and they look great on my husband. Men cannot go wrong with Carhartt brand clothing. |||1
These are the most comfortable pieces of clothing I wear. After the third or fourth time I wore them, unreal fit. Just amazing. |||1
Great pants. I own 3 pair. Good fit, comfortable, and tough. Just what you'd expect from Carhartt. Spend the money |||1
These are good, quality pants perfect for outdoor hiking. They hold up to snags on vegetation and stay dry pretty easily. I did have some difficulty with maneuverability, but I |||1
am demand so this may be attributed to the fact that these pants are tailored for men. They have worked well for me and have good pockets and warmth. |||1
This is without a doubt the leader in the work pant world. You would be hard pressed to find anything that compares to Carhartt quality and value. Great selection of |||1
colors as well. |||1
I'm a Cabinetmaker with 35 years of experience. I've been wearing this type of Carhartt pants for years. They are very comfortable, have plenty of pockets for various tools and |||1
pencils, etc. They get excellent wear and run tru to size. |||1
I bought Carhartt work dungarees since I wanted durable pants I could use for snow blowing, cutting the grass, and doing other work around the house. I also am a |||1
teacher, so I need pants that will look good for me in school. These pants sure are just right for outdoor work and school. What I like is the back |||1
pockets are nice and large. My over-sized wallet fits perfectly. The front pockets are big enough and sturdy enough to hold everything you want to put inside. The other benefit |||1
is that since they are work dungarees, the pockets are designed to carry all sorts of items in them without getting holes in them.I am a physically larger person and |||1
these pants actually make me look good. They fit really well. The best part is that when you bend, stretch, or pick up something you aren't going to have a |||1
blow out on the side of the pants or in the crotch area. I just wish I had purchased these about ten years ago. There are also added side pockets |||1
for tools or whatever you want. The material is great and also the pants fit a bit loose, which I like. The material doesn't chafe you, but you can tell |||1
it can stand up to wear and tear. If you are a hard-on-clothing sort of person, then buy these pants. You won't regret it. |||1
The fit is slightly tight for my normal size, so maybe order 1 size up. They are very durable, but not all that comfortable. A lot of pet hair also |||1
clings to these. Looks strange walking around with tons of cat hair clinging tto your pants... have never had that issue before. (Plenty of shirts that do that, never pants.) |||1
Honestly I would recommend looking elsewhere, but they aren't terrible. |||1
When you look at the picture you think that they might be a distressed type of fabric but actually the colors are rock solid and the material isn't wrinkled. I |||1
wear these for work with a button down shirt and tie. While they are probably designed as work pants, they do very well for a contemporary dressy look. I'm on |||1
the heavy side and find these are very roomy. The tailor actually charged me extra for these pants, she said that the seams were triple sewn(or something like that).I've had |||1
these for around 6 months and they've held up very well. I send them to the dry-cleaner and so far minimal fading. |||1
Bought these pants as a gift for my son. The quality is very good and the price is excellent for carhart. |||1
kinda long for the size I ordered could be the bottom was a bit baggy on me and made the pants hang low. But other then the legs being too |||1
long for that reason there great pants. I wear a 50 32 must be the ass end was to baggy |||1
Carhartt pants are always very good, these pants are very heavy duty, don't see them wearing through any time soon. |||1
Size runs true, great fit, durable fabric, I have several pairs-will last a very long time! Pretty decent deal, would cost you at least $10 more in a local store. |||1
We purchases the product because they were 100% cotton. My husband likes the way they fit and how they wash. They are heavy so there will be a concern wearing |||1
them in the summer. |||1
On the one hand you get triple sewn seams but on the other hand, the duck cloth is pretty standard and not thick enough for daily hard wear and tear. |||1
A typical blue jean fabric is thicker than what you get here. I love these pants for general use but for construction work? I would give them 6 months max. |||1
They are a high quality product. I have older ones and knew what to expect and they didn't disappoint. Very comfortable |||1
This is a top end product and worth the money. They arrived on time and were neatly packed. The sizing was accurate along with the color. Good seller, good product. |||1
These pants are awesome but they run small and that's why I rated them with 4 stars instead of 5. If you are a big guy (I'm 6'4 275lbs) that |||1
likes to have room YOU MUST ORDER 2 SIZES BIGGER!! Trust me, save time by doing so but in the other hand if you are skinny w/ no behind then |||1
order your regular size or maybe 1 size bigger just to be comfortable. Overall I'm very happy with my pants after 2 returns. |||1
Every pair of pants fit differently however before you buy these keep in mind a dungaree fit means you will be wearing them like a rap star. Hanging off your |||1
bottom , and look ridiculous. Good quality material just get a pair of suspenders with them. |||1
the fabric is a little dry and not super soft. But it's stylish and comfortable. No complaints. A nice shirt that comes in perfect plus/tall sizes. |||1
Based on another customer's review I purchased a small size, where as I normally take a medium. This still fitted me like a large or extra large.I will wear it |||1
as an outer light weight jacket with the sleeves rolled up.I wouldn't purchase it again. |||1
A great shirt, cut for a full size man, wished they made bigger (when I was bigger) glad I fit in this, in fact it is a little big, or |||1
am I a little small, hope it's the latter |||1
If you order..make sure you order your exact size. It fits perfectly. Mediums some times run small. But it was a true medium. Great quality. |||1
This is a nice looking shirt I got for my husband! He says its comfy and he's tall and regular size fit perfect!! |||1
Shirt is 2xl and looks like it will fit well. color is nice and quality is usual for carhartt clothing |||1
No BS long sleeve. Fits like it should. Soft and great color. 6'3", 175 and I love the way it hangs. |||1
I now have all of the colors that I can get....I buy big and tall and don't see it shrink or stretch out (I lift the sleeves up my forearms) |||1
I work in the Desert and need to cover most of my arms and the salt from sweating gets all over...was and it is back to the same great feel. |||1
Carhartt makes products that last, this is durable, materials and workmanship went into the product. It is excellent for work. |||1
It's like the old saying "if you buy cheap, you buy twice" Carhart is quality no other way to put it. Just last night I ordered 2 more pairs of |||1
work pants and I know I will not be disappointed. I have this same shirt purchased 7 years ago and even though they show some wear are still doing the |||1
job each time I put them on. |||1
I love these shirts. Carhartts run about a 1/2 size larger than most shirts. Well built and comfortable. I love the three button collar, because I dont feel like I'm |||1
being chocked. They also look great for work or play. I plan on buying more. |||1
Good quality shirt ordered for a Christmas present for my son. He is rather tall and lanky. The shirt fits him well. |||1
Nicely made and looks very durable......I am happy with all the Carhartt purchases I have made....the prices are really not that out of line considering the quality. |||1
I like this shirt a lot. Fits great, made well. Good quality and is wearing nicely. I'll update in some months to share how it's holding up, but so far |||1
